Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Product Name,Sales,Cost,Profit,Month / Year
CA-2023-179401,2024-08-10,Same Day,Consumer,West,Office Supplies,Labels,Labels Product 17,75.32,57.63,17.68999999999999,Aug 2024
CA-2023-154675,2023-01-09,Same Day,Home Office,South,Office Supplies,Paper,Paper Product 9,19.11,15.92,3.1899999999999995,Jan 2023
CA-2023-137394,2023-03-15,Second Class,Corporate,West,Office Supplies,Art,Art Product 26,61.25,49.18,12.07,Mar 2023
CA-2023-163456,2024-05-06,Second Class,Home Office,West,Office Supplies,Paper,Paper Product 33,61.34,47.26,14.080000000000005,May 2024
CA-2023-119810,2023-09-10,Same Day,Consumer,West,Office Supplies,Art,Art Product 46,63.28,46.2,17.08,Sep 2023
CA-2023-115896,2023-08-18,Second Class,Corporate,Central,Office Supplies,Labels,Labels Product 58,97.67,75.76,21.909999999999997,Aug 2023
CA-2023-193254,2024-06-02,Standard Class,Corporate,West,Office Supplies,Envelopes,Envelopes Product 90,82.72,63.82,18.9,Jun 2024
CA-2023-168546,2023-06-23,Same Day,Consumer,West,Office Supplies,Paper,Paper Product 2,98.69,76.12,22.569999999999993,Jun 2023
CA-2023-187968,2024-10-14,Standard Class,Corporate,East,Office Supplies,Fasteners,Fasteners Product 98,46.6,33.47,13.130000000000003,Oct 2024
CA-2023-183521,2023-06-17,Second Class,Consumer,West,Office Supplies,Labels,Labels Product 77,29.49,24.57,4.919999999999998,Jun 2023
CA-2023-101299,2023-06-19,First Class,Corporate,West,Office Supplies,Fasteners,Fasteners Product 12,24.45,18.14,6.309999999999999,Jun 2023
CA-2023-177355,2024-01-28,Standard Class,Corporate,East,Office Supplies,Envelopes,Envelopes Product 64,56.45,44.74,11.71,Jan 2024
CA-2023-195965,2024-09-25,Standard Class,Home Office,East,Furniture,Tables,Tables Product 96,346.88,295.88,51.0,Sep 2024
CA-2023-122884,2023-07-13,Same Day,Home Office,Central,Technology,Accessories,Accessories Product 11,606.29,389.79,216.49999999999994,Jul 2023
CA-2023-136132,2024-05-31,Standard Class,Home Office,East,Office Supplies,Art,Art Product 70,27.8,20.72,7.080000000000002,May 2024
CA-2023-186437,2023-01-29,Same Day,Corporate,Central,Office Supplies,Labels,Labels Product 35,104.0,76.06,27.939999999999998,Jan 2023
CA-2023-110358,2023-06-14,Second Class,Corporate,East,Office Supplies,Fasteners,Fasteners Product 17,88.11,71.14,16.97,Jun 2023
CA-2023-130825,2024-02-26,Standard Class,Corporate,South,Furniture,Tables,Tables Product 82,739.26,658.68,80.58000000000004,Feb 2024
CA-2023-133541,2023-12-05,Same Day,Consumer,Central,Office Supplies,Binders,Binders Product 63,33.34,24.8,8.540000000000003,Dec 2023
CA-2023-101674,2024-10-09,Same Day,Consumer,Central,Furniture,Furnishings,Furnishings Product 85,471.3,417.34,53.960000000000036,Oct 2024
CA-2023-110492,2024-05-10,Second Class,Corporate,Central,Technology,Copiers,Copiers Product 86,1676.41,1184.19,492.22,May 2024
CA-2023-172534,2023-12-31,First Class,Consumer,West,Office Supplies,Binders,Binders Product 38,24.04,17.44,6.599999999999998,Dec 2023
CA-2023-115734,2023-12-08,Second Class,Corporate,East,Technology,Phones,Phones Product 51,1606.85,1147.01,459.8399999999999,Dec 2023
CA-2023-121751,2024-05-14,Second Class,Consumer,East,Office Supplies,Art,Art Product 39,18.29,13.11,5.18,May 2024
CA-2023-100755,2024-10-18,Same Day,Corporate,East,Office Supplies,Art,Art Product 52,107.17,79.39,27.78,Oct 2024
CA-2023-199041,2024-05-25,Standard Class,Corporate,West,Office Supplies,Binders,Binders Product 31,73.18,59.8,13.38000000000001,May 2024
CA-2023-131406,2023-11-23,Standard Class,Consumer,East,Furniture,Furnishings,Furnishings Product 35,1236.37,1136.75,99.61999999999989,Nov 2023
CA-2023-151287,2023-08-05,Same Day,Consumer,South,Technology,Phones,Phones Product 53,1258.73,899.27,359.46000000000004,Aug 2023
CA-2023-115577,2023-10-28,Same Day,Consumer,West,Furniture,Furnishings,Furnishings Product 40,938.27,794.95,143.31999999999994,Oct 2023
CA-2023-197554,2023-05-12,Second Class,Home Office,East,Office Supplies,Binders,Binders Product 80,83.82,64.92,18.89999999999999,May 2023
CA-2023-186072,2023-03-11,Same Day,Consumer,East,Office Supplies,Binders,Binders Product 54,13.41,10.34,3.0700000000000003,Mar 2023
CA-2023-147801,2023-09-09,Second Class,Home Office,East,Office Supplies,Labels,Labels Product 75,33.79,25.93,7.859999999999999,Sep 2023
CA-2023-113569,2024-02-19,First Class,Consumer,West,Office Supplies,Binders,Binders Product 90,53.9,40.81,13.089999999999996,Feb 2024
CA-2023-168580,2024-03-20,Standard Class,Consumer,East,Office Supplies,Fasteners,Fasteners Product 52,99.69,77.8,21.89,Mar 2024
CA-2023-117143,2023-07-01,First Class,Home Office,Central,Office Supplies,Labels,Labels Product 32,47.97,35.04,12.93,Jul 2023
CA-2023-188074,2023-06-16,Same Day,Corporate,South,Office Supplies,Envelopes,Envelopes Product 23,99.52,76.86,22.659999999999997,Jun 2023
CA-2023-192071,2023-04-01,Standard Class,Home Office,South,Office Supplies,Labels,Labels Product 94,26.62,19.06,7.560000000000002,Apr 2023
CA-2023-113161,2024-12-14,Standard Class,Corporate,Central,Office Supplies,Envelopes,Envelopes Product 97,172.94,127.0,45.94,Dec 2024
CA-2023-104379,2024-06-14,Same Day,Home Office,East,Furniture,Furnishings,Furnishings Product 98,403.42,352.27,51.150000000000034,Jun 2024
CA-2023-172778,2023-02-08,Second Class,Corporate,East,Office Supplies,Binders,Binders Product 33,70.0,51.37,18.630000000000003,Feb 2023
CA-2023-146762,2023-05-06,Standard Class,Home Office,Central,Office Supplies,Paper,Paper Product 5,107.69,77.71,29.980000000000004,May 2023
CA-2023-126627,2024-03-26,First Class,Corporate,East,Office Supplies,Fasteners,Fasteners Product 36,40.18,31.86,8.32,Mar 2024
CA-2023-142292,2023-06-22,Second Class,Home Office,South,Technology,Copiers,Copiers Product 63,647.0,434.62,212.38,Jun 2023
CA-2023-156574,2024-10-14,Standard Class,Corporate,Central,Office Supplies,Binders,Binders Product 42,98.26,76.84,21.42,Oct 2024
CA-2023-189254,2023-08-08,Same Day,Corporate,East,Technology,Copiers,Copiers Product 91,749.85,519.9,229.95000000000005,Aug 2023
CA-2023-171101,2024-09-29,Second Class,Home Office,West,Technology,Accessories,Accessories Product 49,1800.42,1338.08,462.34000000000015,Sep 2024
CA-2023-137335,2023-02-27,Same Day,Home Office,Central,Office Supplies,Envelopes,Envelopes Product 31,63.61,52.94,10.670000000000002,Feb 2023
CA-2023-186704,2024-10-21,Same Day,Corporate,West,Office Supplies,Art,Art Product 77,73.88,53.88,19.999999999999993,Oct 2024
CA-2023-103491,2024-04-20,First Class,Corporate,Central,Technology,Copiers,Copiers Product 49,1963.91,1414.43,549.48,Apr 2024
CA-2023-164926,2024-03-31,Second Class,Home Office,East,Furniture,Chairs,Chairs Product 84,428.79,362.87,65.92000000000002,Mar 2024
CA-2023-115504,2023-12-27,Second Class,Consumer,South,Furniture,Furnishings,Furnishings Product 30,472.2,425.3,46.89999999999998,Dec 2023
CA-2023-180691,2023-01-01,First Class,Consumer,East,Office Supplies,Fasteners,Fasteners Product 44,21.74,17.26,4.479999999999997,Jan 2023
CA-2023-119423,2024-01-22,Second Class,Consumer,East,Furniture,Bookcases,Bookcases Product 69,831.54,754.94,76.59999999999991,Jan 2024
CA-2023-119122,2023-12-14,Standard Class,Consumer,Central,Office Supplies,Binders,Binders Product 78,151.73,108.63,43.099999999999994,Dec 2023
CA-2023-135897,2023-07-09,Standard Class,Corporate,West,Furniture,Chairs,Chairs Product 61,115.65,109.41,6.240000000000009,Jul 2023
CA-2023-165184,2024-05-19,Standard Class,Corporate,West,Technology,Machines,Machines Product 62,211.76,137.95,73.81,May 2024
CA-2023-155390,2023-07-10,Second Class,Consumer,South,Office Supplies,Paper,Paper Product 58,123.44,98.74,24.700000000000003,Jul 2023
CA-2023-174710,2024-05-22,Same Day,Corporate,East,Office Supplies,Envelopes,Envelopes Product 28,129.57,93.06,36.50999999999999,May 2024
CA-2023-171260,2024-01-04,First Class,Consumer,South,Office Supplies,Labels,Labels Product 3,75.5,60.08,15.420000000000002,Jan 2024
CA-2023-178462,2024-02-13,Standard Class,Corporate,East,Technology,Machines,Machines Product 84,290.28,215.6,74.67999999999998,Feb 2024
CA-2023-195599,2023-04-27,First Class,Corporate,West,Office Supplies,Labels,Labels Product 77,113.42,87.62,25.799999999999997,Apr 2023
CA-2023-122738,2023-05-14,Same Day,Home Office,West,Office Supplies,Paper,Paper Product 42,7.61,5.59,2.0200000000000005,May 2023
CA-2023-190369,2023-02-27,First Class,Corporate,Central,Technology,Copiers,Copiers Product 17,1573.21,1203.48,369.73,Feb 2023
CA-2023-171206,2024-07-09,Same Day,Consumer,East,Office Supplies,Binders,Binders Product 25,42.25,32.31,9.939999999999998,Jul 2024
CA-2023-151012,2024-11-15,Second Class,Corporate,South,Technology,Copiers,Copiers Product 12,2535.98,1924.53,611.45,Nov 2024
CA-2023-121120,2024-11-02,First Class,Consumer,Central,Furniture,Tables,Tables Product 24,1014.98,943.67,71.31000000000006,Nov 2024
CA-2023-150251,2023-06-22,Same Day,Consumer,East,Office Supplies,Art,Art Product 1,75.81,59.77,16.04,Jun 2023
CA-2023-168475,2023-05-29,Second Class,Corporate,Central,Office Supplies,Art,Art Product 32,7.8,5.86,1.9399999999999995,May 2023
CA-2023-129777,2023-03-21,Same Day,Corporate,South,Office Supplies,Binders,Binders Product 34,92.32,67.16,25.159999999999997,Mar 2023
CA-2023-135208,2023-08-01,First Class,Consumer,East,Office Supplies,Binders,Binders Product 51,21.9,17.48,4.419999999999998,Aug 2023
CA-2023-171846,2023-07-22,Same Day,Consumer,South,Technology,Phones,Phones Product 66,1235.07,819.54,415.53,Jul 2023
CA-2023-113180,2023-08-17,Second Class,Home Office,East,Office Supplies,Fasteners,Fasteners Product 88,37.14,30.34,6.800000000000001,Aug 2023
CA-2023-138507,2024-11-06,Second Class,Corporate,West,Furniture,Bookcases,Bookcases Product 12,483.27,430.09,53.18000000000001,Nov 2024
CA-2023-114457,2023-08-15,Standard Class,Home Office,Central,Office Supplies,Binders,Binders Product 95,62.15,47.25,14.899999999999999,Aug 2023
CA-2023-133477,2024-10-20,Second Class,Corporate,South,Technology,Machines,Machines Product 51,336.7,224.01,112.69,Oct 2024
CA-2023-111620,2024-06-15,Second Class,Home Office,South,Office Supplies,Envelopes,Envelopes Product 86,95.79,70.28,25.510000000000005,Jun 2024
CA-2023-175020,2024-03-16,Same Day,Corporate,East,Technology,Machines,Machines Product 88,283.95,196.5,87.44999999999999,Mar 2024
CA-2023-128552,2024-02-06,First Class,Consumer,West,Office Supplies,Fasteners,Fasteners Product 24,103.84,77.23,26.61,Feb 2024
CA-2023-189080,2023-02-16,Standard Class,Corporate,West,Technology,Copiers,Copiers Product 56,2212.32,1436.53,775.7900000000002,Feb 2023
CA-2023-163749,2023-08-21,Standard Class,Consumer,East,Office Supplies,Labels,Labels Product 2,118.47,86.54,31.929999999999993,Aug 2023
CA-2023-194202,2023-11-01,Second Class,Corporate,West,Furniture,Furnishings,Furnishings Product 55,354.21,329.07,25.139999999999986,Nov 2023
CA-2023-179955,2024-06-09,First Class,Home Office,East,Technology,Copiers,Copiers Product 57,1100.41,724.86,375.55000000000007,Jun 2024
CA-2023-103407,2023-05-23,Same Day,Consumer,East,Office Supplies,Envelopes,Envelopes Product 5,71.67,55.49,16.18,May 2023
CA-2023-136713,2024-02-19,Same Day,Corporate,West,Office Supplies,Fasteners,Fasteners Product 31,117.53,89.46,28.070000000000007,Feb 2024
CA-2023-155711,2024-05-27,Same Day,Consumer,East,Office Supplies,Labels,Labels Product 80,42.62,34.47,8.149999999999999,May 2024
CA-2023-169526,2024-01-08,First Class,Corporate,Central,Office Supplies,Paper,Paper Product 2,59.46,48.23,11.230000000000004,Jan 2024
CA-2023-120316,2024-07-19,Same Day,Consumer,Central,Technology,Copiers,Copiers Product 33,387.56,259.55,128.01,Jul 2024
CA-2023-114116,2023-09-16,Second Class,Home Office,East,Office Supplies,Labels,Labels Product 10,10.98,8.27,2.710000000000001,Sep 2023
CA-2023-126639,2024-10-17,Second Class,Corporate,East,Office Supplies,Art,Art Product 28,96.09,70.71,25.38000000000001,Oct 2024
CA-2023-185366,2024-04-15,Same Day,Consumer,East,Office Supplies,Labels,Labels Product 20,60.32,49.39,10.93,Apr 2024
CA-2023-157241,2023-01-12,Same Day,Home Office,East,Office Supplies,Art,Art Product 53,46.34,35.0,11.340000000000003,Jan 2023
CA-2023-155182,2023-11-26,Same Day,Corporate,West,Furniture,Chairs,Chairs Product 19,1296.64,1135.86,160.7800000000002,Nov 2023
CA-2023-189126,2023-12-24,Same Day,Corporate,East,Office Supplies,Labels,Labels Product 64,160.18,129.79,30.390000000000015,Dec 2023
CA-2023-164922,2024-02-12,Standard Class,Consumer,West,Office Supplies,Art,Art Product 46,9.83,7.34,2.49,Feb 2024
CA-2023-114016,2024-10-29,First Class,Home Office,West,Furniture,Furnishings,Furnishings Product 28,764.3,666.38,97.91999999999996,Oct 2024
CA-2023-176478,2024-01-08,First Class,Corporate,Central,Technology,Phones,Phones Product 64,1701.7,1152.51,549.19,Jan 2024
CA-2023-148542,2023-01-08,Second Class,Corporate,West,Technology,Phones,Phones Product 85,1005.11,697.65,307.46000000000004,Jan 2023
CA-2023-128036,2023-05-02,Second Class,Corporate,Central,Furniture,Tables,Tables Product 90,880.4,735.41,144.99,May 2023
CA-2023-120750,2023-12-14,First Class,Consumer,East,Office Supplies,Envelopes,Envelopes Product 3,19.84,15.64,4.199999999999999,Dec 2023
CA-2023-192906,2024-11-06,Standard Class,Corporate,Central,Technology,Machines,Machines Product 38,3497.45,2192.87,1304.58,Nov 2024
CA-2023-163370,2023-03-31,Same Day,Consumer,West,Office Supplies,Fasteners,Fasteners Product 64,61.58,45.02,16.559999999999995,Mar 2023
CA-2023-194455,2024-10-09,Same Day,Corporate,West,Office Supplies,Art,Art Product 93,78.26,64.95,13.310000000000002,Oct 2024
CA-2023-124143,2024-11-28,Same Day,Consumer,East,Office Supplies,Fasteners,Fasteners Product 86,151.82,115.32,36.5,Nov 2024
CA-2023-170309,2023-11-12,First Class,Corporate,South,Technology,Phones,Phones Product 73,2499.2,1914.73,584.4699999999998,Nov 2023
CA-2023-138826,2023-06-27,Same Day,Home Office,Central,Office Supplies,Art,Art Product 42,37.43,31.05,6.379999999999999,Jun 2023
CA-2023-176312,2024-06-23,Standard Class,Consumer,West,Office Supplies,Envelopes,Envelopes Product 87,42.79,31.96,10.829999999999998,Jun 2024
CA-2023-196261,2023-02-10,Standard Class,Corporate,West,Office Supplies,Envelopes,Envelopes Product 66,47.61,37.61,10.0,Feb 2023
CA-2023-199108,2024-12-04,Same Day,Home Office,South,Furniture,Tables,Tables Product 84,1073.0,1013.77,59.23000000000002,Dec 2024
CA-2023-178572,2024-05-16,Second Class,Consumer,East,Office Supplies,Paper,Paper Product 46,55.55,46.04,9.509999999999998,May 2024
CA-2023-159840,2023-05-25,Same Day,Home Office,South,Office Supplies,Fasteners,Fasteners Product 24,77.44,64.02,13.420000000000002,May 2023
CA-2023-195119,2023-07-20,First Class,Consumer,West,Office Supplies,Art,Art Product 65,82.73,66.36,16.370000000000005,Jul 2023
CA-2023-163884,2024-12-24,Second Class,Home Office,East,Office Supplies,Art,Art Product 41,190.39,137.41,52.97999999999999,Dec 2024
CA-2023-111801,2024-04-05,Standard Class,Consumer,South,Office Supplies,Art,Art Product 2,60.7,48.49,12.21,Apr 2024
CA-2023-165140,2024-07-11,Same Day,Consumer,West,Technology,Machines,Machines Product 56,603.51,412.32,191.19,Jul 2024
CA-2023-167288,2024-06-30,Same Day,Corporate,West,Furniture,Tables,Tables Product 69,128.34,119.76,8.579999999999998,Jun 2024
CA-2023-196612,2023-09-10,Standard Class,Consumer,East,Furniture,Tables,Tables Product 80,451.58,389.28,62.30000000000001,Sep 2023
CA-2023-124363,2024-01-25,First Class,Home Office,East,Office Supplies,Fasteners,Fasteners Product 54,33.32,26.79,6.530000000000001,Jan 2024
CA-2023-139390,2024-08-16,Second Class,Consumer,East,Furniture,Chairs,Chairs Product 48,815.5,718.23,97.26999999999998,Aug 2024
CA-2023-106073,2023-09-13,First Class,Home Office,Central,Office Supplies,Art,Art Product 41,87.34,70.14,17.200000000000003,Sep 2023
CA-2023-149692,2024-12-09,First Class,Corporate,West,Office Supplies,Labels,Labels Product 99,159.84,123.94,35.900000000000006,Dec 2024
CA-2023-130544,2024-03-25,Standard Class,Consumer,East,Office Supplies,Binders,Binders Product 49,130.4,93.94,36.46000000000001,Mar 2024
CA-2023-142012,2023-01-10,Standard Class,Corporate,Central,Office Supplies,Envelopes,Envelopes Product 15,110.62,88.19,22.430000000000007,Jan 2023
CA-2023-159473,2023-08-30,Second Class,Consumer,East,Office Supplies,Binders,Binders Product 80,9.78,7.67,2.1099999999999994,Aug 2023
CA-2023-126028,2023-09-08,Second Class,Corporate,South,Technology,Machines,Machines Product 20,986.78,667.28,319.5,Sep 2023
CA-2023-141846,2023-01-05,Second Class,Consumer,South,Technology,Phones,Phones Product 37,1624.29,1227.69,396.5999999999999,Jan 2023
CA-2023-191038,2023-04-29,Standard Class,Consumer,East,Furniture,Tables,Tables Product 33,691.81,646.33,45.479999999999905,Apr 2023
CA-2023-186489,2024-01-09,Standard Class,Consumer,East,Office Supplies,Fasteners,Fasteners Product 26,34.25,25.25,9.0,Jan 2024
CA-2023-117548,2023-03-06,First Class,Home Office,Central,Office Supplies,Art,Art Product 9,83.18,64.82,18.360000000000014,Mar 2023
CA-2023-181899,2023-05-26,First Class,Corporate,East,Furniture,Tables,Tables Product 77,98.76,92.47,6.290000000000006,May 2023
CA-2023-103895,2023-08-12,First Class,Home Office,West,Technology,Accessories,Accessories Product 30,279.55,188.46,91.09,Aug 2023
CA-2023-142498,2023-08-27,Second Class,Consumer,Central,Furniture,Tables,Tables Product 53,532.9,486.68,46.21999999999997,Aug 2023
CA-2023-175235,2023-06-26,Second Class,Home Office,West,Office Supplies,Envelopes,Envelopes Product 90,84.79,61.56,23.230000000000004,Jun 2023
CA-2023-161108,2023-10-09,First Class,Corporate,East,Furniture,Furnishings,Furnishings Product 30,126.48,120.17,6.310000000000002,Oct 2023
CA-2023-186296,2023-03-04,First Class,Consumer,West,Office Supplies,Paper,Paper Product 72,119.03,96.11,22.92,Mar 2023
CA-2023-149853,2023-08-05,First Class,Corporate,East,Office Supplies,Art,Art Product 39,9.09,6.9,2.1899999999999995,Aug 2023
CA-2023-174094,2024-11-19,Same Day,Home Office,West,Office Supplies,Paper,Paper Product 96,95.04,70.58,24.460000000000008,Nov 2024
CA-2023-107856,2024-04-05,Second Class,Consumer,East,Office Supplies,Labels,Labels Product 13,56.83,46.82,10.009999999999998,Apr 2024
CA-2023-109969,2024-09-01,Standard Class,Corporate,South,Furniture,Bookcases,Bookcases Product 77,433.62,386.06,47.56,Sep 2024
CA-2023-161313,2023-04-15,Standard Class,Corporate,Central,Technology,Accessories,Accessories Product 38,961.69,718.11,243.58000000000004,Apr 2023
CA-2023-163248,2023-04-09,First Class,Corporate,East,Furniture,Tables,Tables Product 70,550.33,489.68,60.650000000000034,Apr 2023
CA-2023-158466,2024-05-25,Second Class,Corporate,South,Technology,Accessories,Accessories Product 48,2092.31,1433.17,659.1399999999999,May 2024
CA-2023-191529,2024-01-20,Standard Class,Home Office,East,Office Supplies,Binders,Binders Product 79,120.58,93.34,27.239999999999995,Jan 2024
CA-2023-137921,2024-02-09,First Class,Corporate,West,Office Supplies,Paper,Paper Product 59,124.85,93.03,31.819999999999993,Feb 2024
CA-2023-165864,2024-06-01,Same Day,Consumer,South,Office Supplies,Paper,Paper Product 94,93.77,72.92,20.849999999999994,Jun 2024
CA-2023-156017,2024-04-20,Same Day,Consumer,West,Office Supplies,Paper,Paper Product 37,91.25,68.97,22.28,Apr 2024
CA-2023-162637,2024-12-09,Standard Class,Home Office,West,Office Supplies,Art,Art Product 15,116.83,83.5,33.33,Dec 2024
CA-2023-113503,2024-10-06,Same Day,Home Office,West,Office Supplies,Binders,Binders Product 87,118.26,92.88,25.38000000000001,Oct 2024
CA-2023-158701,2024-03-12,Same Day,Consumer,East,Technology,Machines,Machines Product 53,1687.53,1255.62,431.9100000000001,Mar 2024
CA-2023-195380,2023-01-23,Standard Class,Consumer,West,Office Supplies,Binders,Binders Product 70,119.77,90.41,29.36,Jan 2023
CA-2023-168222,2024-07-18,First Class,Corporate,South,Office Supplies,Envelopes,Envelopes Product 76,70.31,50.97,19.340000000000003,Jul 2024
CA-2023-119613,2024-11-07,Standard Class,Consumer,South,Technology,Accessories,Accessories Product 69,881.63,571.91,309.72,Nov 2024
CA-2023-155718,2024-12-14,Second Class,Corporate,East,Furniture,Chairs,Chairs Product 92,596.33,499.13,97.20000000000005,Dec 2024
CA-2023-168322,2024-04-02,Second Class,Home Office,West,Office Supplies,Art,Art Product 58,22.36,18.59,3.7699999999999996,Apr 2024
CA-2023-136901,2023-03-24,Same Day,Corporate,East,Furniture,Chairs,Chairs Product 32,841.63,727.39,114.24000000000001,Mar 2023
CA-2023-199122,2023-05-25,Standard Class,Consumer,East,Office Supplies,Paper,Paper Product 48,25.52,19.19,6.329999999999998,May 2023
CA-2023-102017,2023-03-26,Second Class,Home Office,East,Furniture,Bookcases,Bookcases Product 47,619.79,532.3,87.49000000000001,Mar 2023
CA-2023-103543,2023-03-19,Same Day,Corporate,South,Furniture,Furnishings,Furnishings Product 88,882.46,784.21,98.25,Mar 2023
CA-2023-188780,2024-04-01,Standard Class,Corporate,South,Office Supplies,Envelopes,Envelopes Product 46,103.21,82.43,20.779999999999987,Apr 2024
CA-2023-188534,2023-01-01,Same Day,Corporate,West,Technology,Accessories,Accessories Product 96,730.86,467.77,263.09000000000003,Jan 2023
CA-2023-181103,2023-02-20,Standard Class,Corporate,South,Office Supplies,Envelopes,Envelopes Product 49,17.79,14.18,3.6099999999999994,Feb 2023
CA-2023-190639,2024-11-15,First Class,Corporate,Central,Office Supplies,Envelopes,Envelopes Product 23,112.84,92.08,20.760000000000005,Nov 2024
CA-2023-124976,2024-12-17,First Class,Consumer,West,Technology,Machines,Machines Product 58,1873.18,1212.89,660.29,Dec 2024
CA-2023-139500,2024-03-21,Second Class,Home Office,West,Office Supplies,Envelopes,Envelopes Product 33,82.27,60.52,21.749999999999993,Mar 2024
CA-2023-175701,2024-03-24,Standard Class,Home Office,East,Technology,Accessories,Accessories Product 99,1458.77,923.06,535.71,Mar 2024
CA-2023-162665,2024-05-02,Same Day,Consumer,East,Office Supplies,Binders,Binders Product 16,44.87,36.73,8.14,May 2024
CA-2023-133798,2023-02-03,Same Day,Home Office,West,Furniture,Chairs,Chairs Product 40,416.96,385.51,31.44999999999999,Feb 2023
CA-2023-123535,2023-12-14,Standard Class,Consumer,West,Furniture,Bookcases,Bookcases Product 27,690.87,578.22,112.64999999999998,Dec 2023
CA-2023-148037,2023-04-05,First Class,Corporate,East,Office Supplies,Binders,Binders Product 55,16.37,12.28,4.090000000000002,Apr 2023
CA-2023-115385,2023-03-13,Standard Class,Corporate,Central,Office Supplies,Fasteners,Fasteners Product 71,121.3,92.12,29.179999999999993,Mar 2023
CA-2023-184585,2024-07-04,Same Day,Consumer,West,Office Supplies,Binders,Binders Product 36,56.62,45.74,10.879999999999995,Jul 2024
CA-2023-177658,2023-06-03,Standard Class,Home Office,South,Furniture,Furnishings,Furnishings Product 82,162.4,142.77,19.629999999999995,Jun 2023
CA-2023-186335,2023-09-07,Same Day,Corporate,Central,Furniture,Chairs,Chairs Product 83,662.65,576.8,85.85000000000002,Sep 2023
CA-2023-144527,2024-11-04,First Class,Corporate,West,Office Supplies,Envelopes,Envelopes Product 12,11.28,8.06,3.219999999999999,Nov 2024
CA-2023-183569,2024-03-13,First Class,Corporate,West,Office Supplies,Art,Art Product 84,55.02,40.72,14.300000000000004,Mar 2024
CA-2023-132826,2023-04-28,Second Class,Home Office,West,Furniture,Furnishings,Furnishings Product 66,612.92,574.54,38.379999999999995,Apr 2023
CA-2023-115357,2023-11-02,Second Class,Corporate,West,Furniture,Chairs,Chairs Product 99,241.72,207.76,33.96000000000001,Nov 2023
CA-2023-146157,2023-09-25,Same Day,Home Office,East,Technology,Machines,Machines Product 21,1332.94,911.68,421.2600000000001,Sep 2023
CA-2023-174099,2023-02-23,Same Day,Corporate,Central,Office Supplies,Art,Art Product 69,88.62,68.24,20.38000000000001,Feb 2023
CA-2023-187458,2023-08-24,Standard Class,Consumer,East,Office Supplies,Fasteners,Fasteners Product 97,59.26,47.76,11.5,Aug 2023
CA-2023-126849,2024-01-24,Second Class,Corporate,East,Office Supplies,Paper,Paper Product 12,13.92,10.18,3.74,Jan 2024
CA-2023-102972,2024-02-05,Standard Class,Home Office,East,Furniture,Chairs,Chairs Product 14,346.08,298.74,47.339999999999975,Feb 2024
CA-2023-138231,2024-09-15,Second Class,Home Office,East,Furniture,Chairs,Chairs Product 24,68.2,61.77,6.43,Sep 2024
CA-2023-135863,2023-10-30,Standard Class,Corporate,Central,Furniture,Furnishings,Furnishings Product 57,868.93,753.11,115.81999999999994,Oct 2023
CA-2023-159274,2023-07-26,Second Class,Corporate,East,Technology,Copiers,Copiers Product 93,1540.94,1084.59,456.35000000000014,Jul 2023
CA-2023-167863,2023-08-17,Same Day,Corporate,South,Technology,Machines,Machines Product 53,812.77,572.1,240.66999999999996,Aug 2023
CA-2023-104381,2024-07-31,Same Day,Home Office,West,Office Supplies,Art,Art Product 26,114.17,93.51,20.659999999999997,Jul 2024
CA-2023-155206,2023-03-16,Second Class,Home Office,East,Furniture,Tables,Tables Product 78,356.85,321.21,35.64000000000004,Mar 2023
CA-2023-144143,2024-03-10,Standard Class,Home Office,West,Furniture,Tables,Tables Product 69,921.37,789.45,131.91999999999996,Mar 2024
CA-2023-174599,2023-04-13,First Class,Home Office,South,Office Supplies,Binders,Binders Product 61,119.92,97.35,22.570000000000007,Apr 2023
CA-2023-158408,2024-02-26,Same Day,Consumer,Central,Office Supplies,Binders,Binders Product 78,76.43,56.69,19.74000000000001,Feb 2024
CA-2023-181434,2024-12-04,Same Day,Corporate,West,Furniture,Bookcases,Bookcases Product 19,1178.73,1078.36,100.37000000000012,Dec 2024
CA-2023-145807,2023-11-02,Second Class,Home Office,South,Office Supplies,Labels,Labels Product 3,144.59,103.42,41.17,Nov 2023
CA-2023-128469,2023-04-08,Second Class,Home Office,West,Furniture,Tables,Tables Product 93,767.23,681.9,85.33000000000004,Apr 2023
CA-2023-116608,2023-12-01,Second Class,Corporate,South,Technology,Accessories,Accessories Product 72,2770.79,2099.58,671.21,Dec 2023
CA-2023-121630,2024-03-10,Same Day,Consumer,West,Office Supplies,Envelopes,Envelopes Product 27,85.82,62.65,23.169999999999995,Mar 2024
CA-2023-172388,2024-03-22,Standard Class,Corporate,West,Furniture,Furnishings,Furnishings Product 42,233.46,205.63,27.830000000000013,Mar 2024
CA-2023-146389,2023-11-04,Same Day,Corporate,South,Office Supplies,Art,Art Product 62,194.73,144.93,49.79999999999998,Nov 2023
CA-2023-159055,2023-09-06,Same Day,Home Office,West,Furniture,Furnishings,Furnishings Product 49,346.11,328.8,17.310000000000002,Sep 2023
CA-2023-101831,2023-06-15,Second Class,Home Office,Central,Furniture,Furnishings,Furnishings Product 17,423.04,382.35,40.69,Jun 2023
CA-2023-110683,2024-04-25,Standard Class,Consumer,West,Technology,Accessories,Accessories Product 58,1434.71,1039.02,395.69000000000005,Apr 2024
